ÁREA,CARRERA,CIUDAD,AÑO,TIPO DE EDUCACIÓN,MATRICULADOS HOMBRES,MATRICULADOS MUJERES,NUEVOS HOMBRES,NUEVOS MUJERES,TITULADOS HOMBRES,TITULADOS MUJERES
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,PANDO,2013,PUBLICA,49,34,20,4,0,1
INGENIERIA Y TECNOLOGIA,INGENIERIA INFORMATICA,PANDO,2013,PUBLICA,17,15,0,0,0,6
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA,POTOSI,2013,PUBLICA,0,0,0,0,0,0
"ARQUITECTURA, URBANISMO Y ARTE",ARTES MUSICALES,POTOSI,2013,PUBLICA,138,50,78,28,8,4
"ARQUITECTURA, URBANISMO Y ARTE",ARTES PLASTICAS,POTOSI,2013,PUBLICA,82,44,28,16,2,4
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGRONOMICA,POTOSI,2013,PUBLICA,521,512,218,288,34,15
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,VETERINARIA Y ZOOTECNIA,POTOSI,2013,PUBLICA,98,95,28,46,12,7
CIENCIAS BASICAS Y NATURALES,ESTADISTICA,POTOSI,2013,PUBLICA,48,66,20,36,2,3
CIENCIAS BASICAS Y NATURALES,FISICA,POTOSI,2013,PUBLICA,45,34,22,14,4,2
CIENCIAS BASICAS Y NATURALES,MATEMATICAS,POTOSI,2013,PUBLICA,56,65,14,12,2,2
CIENCIAS BASICAS Y NATURALES,QUIMICA,POTOSI,2013,PUBLICA,86,224,16,74,4,3
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION SOCIAL,POTOSI,2013,PUBLICA,81,59,52,32,4,9
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,POTOSI,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,POTOSI,2013,PUBLICA,992,998,494,472,70,142
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LINGÜISTICA E IDIOMAS,POTOSI,2013,PUBLICA,348,667,390,624,3,20
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PEDAGOGIA INTERCULTURAL,POTOSI,2013,PUBLICA,81,148,16,44,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOPEDAGOGIA,POTOSI,2013,PRIVADA,41,93,16,70,0,3
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TURISMO,POTOSI,2013,PUBLICA,176,214,90,94,17,19
CIENCIAS DE LA SALUD,BIOQUIMICA Y FARMACIA,POTOSI,2013,PUBLICA,165,482,94,336,11,22
CIENCIAS DE LA SALUD,ENFERMERIA,POTOSI,2013,PUBLICA,363,2009,160,1048,81,162
CIENCIAS DE LA SALUD,LABORATORIO CLINICO,POTOSI,2013,PUBLICA,47,81,24,54,3,8
CIENCIAS DE LA SALUD,MEDICINA,POTOSI,2013,PUBLICA,641,817,284,422,65,65
CIENCIAS DE LA SALUD,ODONTOLOGIA,POTOSI,2013,PUBLICA,318,282,136,126,26,25
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,POTOSI,2013,PRIVADA,68,64,90,52,2,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,POTOSI,2013,PUBLICA,708,778,194,250,25,24
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,POTOSI,2013,PRIVADA,34,45,28,58,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,POTOSI,2013,PUBLICA,1402,2555,628,1230,95,142
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,POTOSI,2013,PUBLICA,543,687,234,344,7,10
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,POTOSI,2013,PRIVADA,149,111,122,88,5,7
CIENCIAS SOCIALES,DERECHO,POTOSI,2013,PRIVADA,295,229,200,164,5,8
CIENCIAS SOCIALES,DERECHO,POTOSI,2013,PUBLICA,742,700,496,450,64,59
CIENCIAS SOCIALES,RELACIONES INTERNACIONALES,POTOSI,2013,PRIVADA,18,14,6,2,0,0
CIENCIAS SOCIALES,TRABAJO SOCIAL,POTOSI,2013,PUBLICA,106,685,22,176,10,57
INGENIERIA Y TECNOLOGIA,GEODESIA Y TOPOGRAFIA,POTOSI,2013,PUBLICA,159,34,38,20,6,1
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,POTOSI,2013,PUBLICA,1678,387,672,204,9,4
INGENIERIA Y TECNOLOGIA,INGENIERIA DE MINAS,POTOSI,2013,PUBLICA,434,92,268,50,8,2
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,POTOSI,2013,PRIVADA,97,13,68,18,2,1
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,POTOSI,2013,PUBLICA,676,322,264,106,3,8
INGENIERIA Y TECNOLOGIA,INGENIERIA DEL MEDIO AMBIENTE,POTOSI,2013,PUBLICA,259,364,50,98,9,8
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRICA,POTOSI,2013,PUBLICA,216,12,114,4,1,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTROMECANICA,POTOSI,2013,PUBLICA,75,3,52,0,7,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA,POTOSI,2013,PUBLICA,288,32,86,12,3,1
INGENIERIA Y TECNOLOGIA,INGENIERIA GEOLOGICA,POTOSI,2013,PUBLICA,285,82,100,30,18,0
INGENIERIA Y TECNOLOGIA,INGENIERIA INFORMATICA,POTOSI,2013,PUBLICA,562,286,188,90,21,13
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA,POTOSI,2013,PUBLICA,572,22,450,22,3,0
INGENIERIA Y TECNOLOGIA,INGENIERIA MECATRONICA,POTOSI,2013,PUBLICA,134,11,102,8,0,0
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA,SANTA CRUZ,2013,PRIVADA,473,454,284,272,24,31
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA,SANTA CRUZ,2013,PUBLICA,984,897,132,220,30,33
"ARQUITECTURA, URBANISMO Y ARTE",ARTE,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
"ARQUITECTURA, URBANISMO Y ARTE",ARTE,SANTA CRUZ,2013,PUBLICA,108,125,60,72,0,3
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO DE INTERIORES,SANTA CRUZ,2013,PRIVADA,0,1,0,0,0,1
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO DIGITAL,SANTA CRUZ,2013,PRIVADA,4,6,8,6,0,0
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO GRAFICO,SANTA CRUZ,2013,PRIVADA,59,70,20,22,5,10
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO INDUSTRIAL,SANTA CRUZ,2013,PRIVADA,27,58,8,32,1,4
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO INTEGRAL,SANTA CRUZ,2013,PUBLICA,118,309,28,110,4,13
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO Y GESTION DE LA MODA,SANTA CRUZ,2013,PRIVADA,7,120,4,66,0,8
"ARQUITECTURA, URBANISMO Y ARTE",MUSICA,SANTA CRUZ,2013,PRIVADA,97,25,50,12,0,0
"ARQUITECTURA, URBANISMO Y ARTE",PLANIFICACION TERRITORIAL,SANTA CRUZ,2013,PUBLICA,129,78,62,38,0,0
"ARQUITECTURA, URBANISMO Y ARTE",PRODUCCION GRAFICA Y DISEÑO CROSSMEDIA,SANTA CRUZ,2013,PRIVADA,98,71,86,56,0,0
"ARQUITECTURA, URBANISMO Y ARTE",TEATRO,SANTA CRUZ,2013,PRIVADA,10,6,20,12,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,AGROPECUARIA,SANTA CRUZ,2013,PRIVADA,399,59,198,38,18,2
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,CIENCIAS AMBIENTALES,SANTA CRUZ,2013,PUBLICA,77,144,0,0,1,2
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,DESARROLLO RURAL,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGRICOLA,SANTA CRUZ,2013,PUBLICA,339,70,250,42,6,1
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGRONOMICA,SANTA CRUZ,2013,PRIVADA,187,21,90,28,5,13
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGRONOMICA,SANTA CRUZ,2013,PUBLICA,1149,385,458,216,49,23
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGROPECUARIA,SANTA CRUZ,2013,PUBLICA,907,322,488,184,65,10
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA FORESTAL,SANTA CRUZ,2013,PUBLICA,354,167,188,106,20,6
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,MEDICINA VETERINARIA Y ZOOTECNIA,SANTA CRUZ,2013,PRIVADA,131,51,112,20,4,3
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,MEDICINA VETERINARIA Y ZOOTECNIA,SANTA CRUZ,2013,PUBLICA,1058,1098,274,388,87,65
CIENCIAS BASICAS Y NATURALES,BIOLOGIA,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,BIOLOGIA,SANTA CRUZ,2013,PUBLICA,162,321,82,186,4,8
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION,SANTA CRUZ,2013,PUBLICA,739,1357,218,484,29,56
CIENCIAS DE LA COMUNICACION,COMUNICACION ESTRATEGICA Y CORPORATIVA,SANTA CRUZ,2013,PRIVADA,0,0,10,44,3,9
CIENCIAS DE LA COMUNICACION,RELACIONES PUBLICAS,SANTA CRUZ,2013,PRIVADA,178,269,50,26,11,16
CIENCIAS DE LA EDUCACION Y HUMANIDADES,ACTIVIDAD FISICA,SANTA CRUZ,2013,PUBLICA,286,69,110,26,7,1
CIENCIAS DE LA EDUCACION Y HUMANIDADES,ADMINISTRACION DE HOTELERIA Y TURISMO,SANTA CRUZ,2013,PRIVADA,141,374,110,184,5,37
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,SANTA CRUZ,2013,PRIVADA,354,346,726,370,20,36
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,SANTA CRUZ,2013,PUBLICA,614,1928,232,806,26,96
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION (PROGRAMA COMPLEMENTARIO PARA MAESTROS NORMALISTAS),SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,GESTION DE TURISMO,SANTA CRUZ,2013,PUBLICA,118,641,28,208,8,22
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LENGUAS MODERNAS Y FILOLOGIA HISPANICA,SANTA CRUZ,2013,PUBLICA,230,686,142,306,11,45
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,SANTA CRUZ,2013,PRIVADA,225,704,378,226,10,34
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,SANTA CRUZ,2013,PUBLICA,356,1658,100,502,9,32
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOPEDAGOGIA,SANTA CRUZ,2013,PRIVADA,37,307,180,72,3,15
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TEOLOGIA,SANTA CRUZ,2013,PRIVADA,267,147,234,92,7,6
CIENCIAS DE LA SALUD,BIOQUIMICA,SANTA CRUZ,2013,PUBLICA,358,2846,104,1002,28,153
CIENCIAS DE LA SALUD,BIOQUIMICA Y FARMACIA,SANTA CRUZ,2013,PRIVADA,237,1394,98,574,5,42
CIENCIAS DE LA SALUD,ENFERMERIA,SANTA CRUZ,2013,PRIVADA,69,568,26,200,3,37
CIENCIAS DE LA SALUD,ENFERMERIA,SANTA CRUZ,2013,PUBLICA,201,2210,112,1070,6,101
CIENCIAS DE LA SALUD,FISIOTERAPIA Y KINESIOLOGIA,SANTA CRUZ,2013,PRIVADA,128,317,74,104,7,26
CIENCIAS DE LA SALUD,MEDICINA,SANTA CRUZ,2013,PRIVADA,2404,2616,1574,1332,109,143
CIENCIAS DE LA SALUD,MEDICINA,SANTA CRUZ,2013,PUBLICA,806,1961,194,706,57,127
CIENCIAS DE LA SALUD,NUTRICION Y DIETETICA,SANTA CRUZ,2013,PRIVADA,26,188,14,78,1,9
CIENCIAS DE LA SALUD,ODONTOLOGIA,SANTA CRUZ,2013,PRIVADA,645,1351,210,484,45,130
CIENCIAS DE LA SALUD,ODONTOLOGIA,SANTA CRUZ,2013,PUBLICA,99,244,108,230,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,SANTA CRUZ,2013,PRIVADA,1869,1710,962,1108,149,203
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,SANTA CRUZ,2013,PUBLICA,1699,2446,610,1014,113,179
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,SANTA CRUZ,2013,PRIVADA,919,1102,926,974,72,110
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,SANTA CRUZ,2013,PUBLICA,2643,5788,938,2510,163,405
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,SANTA CRUZ,2013,PUBLICA,495,479,192,228,18,36
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA AGRICOLA,SANTA CRUZ,2013,PRIVADA,32,30,188,150,15,20
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INFORMACION Y CONTROL DE GESTION,SANTA CRUZ,2013,PUBLICA,209,214,154,162,7,12
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,SANTA CRUZ,2013,PRIVADA,2643,2401,1332,1104,138,191
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,SANTA CRUZ,2013,PUBLICA,1694,3419,416,1262,72,172
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA FINANCIERA,SANTA CRUZ,2013,PUBLICA,1225,2131,466,1010,33,91
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,MARKETING Y PUBLICIDAD,SANTA CRUZ,2013,PRIVADA,514,676,186,216,13,31
CIENCIAS SOCIALES,CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,SANTA CRUZ,2013,PUBLICA,284,195,104,98,16,15
CIENCIAS SOCIALES,DERECHO,SANTA CRUZ,2013,PRIVADA,2919,2694,1076,1222,214,194
CIENCIAS SOCIALES,DERECHO,SANTA CRUZ,2013,PUBLICA,3131,3966,836,1344,297,380
CIENCIAS SOCIALES,RELACIONES INTERNACIONALES,SANTA CRUZ,2013,PUBLICA,453,904,104,320,13,35
CIENCIAS SOCIALES,SOCIOLOGIA,SANTA CRUZ,2013,PUBLICA,186,282,112,176,7,11
CIENCIAS SOCIALES,SOCIOLOGIA ANTROPOLOGICA,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS SOCIALES,TRABAJO SOCIAL,SANTA CRUZ,2013,PRIVADA,15,118,10,58,0,7
CIENCIAS SOCIALES,TRABAJO SOCIAL,SANTA CRUZ,2013,PUBLICA,61,609,24,334,7,85
INGENIERIA Y TECNOLOGIA,BIOECOLOGIA,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,ELECTRONICA COMUNICACIONES,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA AMBIENTAL,SANTA CRUZ,2013,PRIVADA,108,100,30,8,19,21
INGENIERIA Y TECNOLOGIA,INGENIERIA AMBIENTAL,SANTA CRUZ,2013,PUBLICA,513,800,240,506,24,26
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,SANTA CRUZ,2013,PRIVADA,291,63,154,18,29,12
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,SANTA CRUZ,2013,PUBLICA,1681,406,554,208,72,10
INGENIERIA Y TECNOLOGIA,INGENIERIA DE ALIMENTOS,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE ALIMENTOS,SANTA CRUZ,2013,PUBLICA,140,578,54,250,0,2
INGENIERIA Y TECNOLOGIA,INGENIERIA DE CONTROL DE PROCESOS,SANTA CRUZ,2013,PUBLICA,294,186,96,94,5,7
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,SANTA CRUZ,2013,PRIVADA,1603,350,920,830,84,20
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,SANTA CRUZ,2013,PUBLICA,1477,410,790,168,27,29
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SONIDO,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRICA,SANTA CRUZ,2013,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTROMECANICA,SANTA CRUZ,2013,PUBLICA,1347,44,418,16,34,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA,SANTA CRUZ,2013,PRIVADA,224,22,82,6,13,4
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA,SANTA CRUZ,2013,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN AGRIMENSURA,SANTA CRUZ,2013,PUBLICA,446,153,182,98,3,3
INGENIERIA Y TECNOLOGIA,INGENIERIA EN MATERIALES,SANTA CRUZ,2013,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN REDES Y TELECOMUNICACIONES,SANTA CRUZ,2013,PUBLICA,618,129,354,76,15,4
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,SANTA CRUZ,2013,PRIVADA,210,149,536,402,35,29
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,SANTA CRUZ,2013,PUBLICA,1321,946,526,542,33,40
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL Y DE SISTEMAS,SANTA CRUZ,2013,PRIVADA,174,130,86,30,16,10
INGENIERIA Y TECNOLOGIA,INGENIERIA INFORMATICA,SANTA CRUZ,2013,PUBLICA,1021,270,448,118,32,15
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA,SANTA CRUZ,2013,PRIVADA,496,10,602,30,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA,SANTA CRUZ,2013,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA MECATRONICA,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA METALURGICA,SANTA CRUZ,2013,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA PETROLERA,SANTA CRUZ,2013,PUBLICA,3011,1026,816,374,50,11
INGENIERIA Y TECNOLOGIA,INGENIERIA QUIMICA,SANTA CRUZ,2013,PUBLICA,532,640,172,332,9,18
INGENIERIA Y TECNOLOGIA,TECNOLOGIA DE LA PRODUCCION,SANTA CRUZ,2013,PRIVADA,0,0,0,0,0,0
OTROS OFICIOS,TRANSPORTE Y VIAVILIDAD,SANTA CRUZ,2013,PRIVADA,2,5,0,0,0,0
CIENCIAS DE LA COMUNICACION,COMUNICACION SOCIAL,SANTA CRUZ,2013,PRIVADA,458,417,286,350,31,52
CIENCIAS DE LA COMUNICACION,RELACIONES CORPORATIVAS,SANTA CRUZ,2013,PRIVADA,0,2,0,0,0,6
CIENCIAS DE LA EDUCACION Y HUMANIDADES,IDIOMAS,SANTA CRUZ,2013,PRIVADA,44,74,218,236,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE RECURSOS HUMANOS,SANTA CRUZ,2013,PRIVADA,3,6,0,0,0,8
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION FINANCIERA,SANTA CRUZ,2013,PRIVADA,326,297,116,112,16,38
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,AUDITORIA FINANCIERA,SANTA CRUZ,2013,PRIVADA,571,735,244,320,35,65
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,COMERCIO INTERNACIONAL,SANTA CRUZ,2013,PRIVADA,342,400,150,156,17,22
CIENCIAS SOCIALES,RELACIONES INTERNACIONALES,SANTA CRUZ,2013,PRIVADA,285,360,124,120,8,40
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA Y DE SISTEMAS,SANTA CRUZ,2013,PRIVADA,571,44,268,24,64,3
INGENIERIA Y TECNOLOGIA,INGENIERIA EN ADMINISTRACION PETROLERA,SANTA CRUZ,2013,PRIVADA,1248,349,672,298,102,38
INGENIERIA Y TECNOLOGIA,INGENIERIA EN INFORMATICA Y SISTEMAS ADMINISTRATIVOS,SANTA CRUZ,2013,PRIVADA,166,37,306,102,23,2
INGENIERIA Y TECNOLOGIA,INGENIERIA EN REDES Y TELECOMUNICACIONES,SANTA CRUZ,2013,PRIVADA,636,74,238,430,46,9
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL Y COMERCIAL,SANTA CRUZ,2013,PRIVADA,798,298,530,158,41,14
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA AUTOMOTRIZ Y AGROINDUSTRIAL,SANTA CRUZ,2013,PRIVADA,531,23,38,56,0,0
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA,TARIJA,2013,PRIVADA,53,47,34,12,5,4
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA Y URBANISMO,TARIJA,2013,PUBLICA,635,458,218,168,17,25
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO GRAFICO Y COMUNICACION SOCIAL,TARIJA,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,AGROPECUARIA,TARIJA,2013,PUBLICA,0,0,0,0,7,2
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGROINDUSTRIAL,TARIJA,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGRONOMICA,TARIJA,2013,PUBLICA,563,225,160,70,35,31
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA FORESTAL,TARIJA,2013,PUBLICA,160,87,34,28,12,7
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,MEDICINA VETERINARIA Y ZOOTECNIA,TARIJA,2013,PUBLICA,129,66,88,28,9,6
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION SOCIAL,TARIJA,2013,PRIVADA,118,200,92,148,0,6
CIENCIAS DE LA COMUNICACION,RELACIONES PUBLICAS,TARIJA,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,TARIJA,2013,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,GESTION DE TURISMO,TARIJA,2013,PRIVADA,9,53,10,40,0,4
CIENCIAS DE LA EDUCACION Y HUMANIDADES,IDIOMAS,TARIJA,2013,PUBLICA,79,278,40,108,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,TARIJA,2013,PUBLICA,196,577,90,198,0,0
CIENCIAS DE LA SALUD,ENFERMERIA,TARIJA,2013,PUBLICA,70,803,30,376,10,79
CIENCIAS DE LA SALUD,MEDICINA,TARIJA,2013,PUBLICA,186,328,48,106,12,30
CIENCIAS DE LA SALUD,ODONTOLOGIA,TARIJA,2013,PUBLICA,265,477,74,172,18,44
CIENCIAS DE LA SALUD,QUIMICA FARMACEUTICA,TARIJA,2013,PUBLICA,102,805,44,258,9,72
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,TARIJA,2013,PRIVADA,195,195,172,120,3,16
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,TARIJA,2013,PUBLICA,528,784,378,786,26,60
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,COMERCIO INTERNACIONAL,TARIJA,2013,PUBLICA,83,118,48,64,7,13
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,TARIJA,2013,PRIVADA,11,209,116,170,8,22
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,TARIJA,2013,PUBLICA,1223,2471,428,820,62,170
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,TARIJA,2013,PUBLICA,225,254,66,78,9,19
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,TARIJA,2013,PRIVADA,412,456,252,280,23,27
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,TARIJA,2013,PUBLICA,179,310,88,180,11,9
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA FINANCIERA,TARIJA,2013,PRIVADA,22,32,16,24,3,4
CIENCIAS SOCIALES,CIENCIAS POLITICAS,TARIJA,2013,PRIVADA,14,7,0,0,1,0
CIENCIAS SOCIALES,DERECHO,TARIJA,2013,PRIVADA,249,255,164,146,9,11
CIENCIAS SOCIALES,DERECHO,TARIJA,2013,PUBLICA,860,901,300,336,71,97
CIENCIAS SOCIALES,RELACIONES INTERNACIONALES,TARIJA,2013,PRIVADA,0,0,0,0,0,1
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,TARIJA,2013,PRIVADA,154,29,54,14,6,3
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,TARIJA,2013,PUBLICA,2115,559,630,212,72,21
INGENIERIA Y TECNOLOGIA,INGENIERIA DE ALIMENTOS,TARIJA,2013,PUBLICA,88,138,18,76,2,5
INGENIERIA Y TECNOLOGIA,INGENIERIA DE RECURSOS HIDRICOS,TARIJA,2013,PUBLICA,60,22,38,20,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,TARIJA,2013,PRIVADA,287,68,178,40,4,2
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,TARIJA,2013,PUBLICA,91,42,48,16,2,3
INGENIERIA Y TECNOLOGIA,INGENIERIA DEL MEDIO AMBIENTE,TARIJA,2013,PUBLICA,175,209,116,144,2,1
